"","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL"
"TBC1D9B",0.308079616645696,9.23120237270248,5.92697637290254,8.08277122089528e-08,1.28311776934472e-05,7.78482180973076,"TBC1D9B"
"MAGED1",-0.413957459426861,9.86136738335949,-5.92660389702536,8.09538024823167e-08,1.28311776934472e-05,7.78333602905029,"MAGED1"
"PCNXL2",-0.158088477247007,6.87425609145562,-5.91315499887575,8.56388813227587e-08,1.35062315319973e-05,7.72971153015458,"PCNXL2"
"SLC6A12",0.909107297042427,8.94316278951107,5.9091710381826,8.70774057240714e-08,1.36651176309558e-05,7.71383470338597,"SLC6A12"
"ENDOG",-0.298048725059721,7.44404341051685,-5.9078128021672,8.75732653310491e-08,1.36752340443067e-05,7.70842275292903,"ENDOG"
"SLC6A17",-0.72369308749821,8.41752186573373,-5.90351206374706,8.91618120654024e-08,1.38039185795771e-05,7.69128920865144,"SLC6A17"
"ACRV1",-0.216171378131258,6.97264824023439,-5.90322662671758,8.92682431802306e-08,1.38039185795771e-05,7.69015222521759,"ACRV1"
"U2AF2",0.306108143064087,9.27906126514918,5.89975910485172,9.0571234251899e-08,1.39311570883667e-05,7.67634159291993,"U2AF2"
"ARSG",-0.144612356507134,6.81533253593221,-5.8979030982033,9.12763575028462e-08,1.39311570883667e-05,7.66895058564479,"ARSG"
"CNKSR3",0.452407774766664,8.44359930687915,5.89755427158238,9.14094849962234e-08,1.39311570883667e-05,7.667561578133,"CNKSR3"
"YBX1",0.572020593519584,10.0160796877211,5.89028589182018,9.4227407641156e-08,1.42511564014621e-05,7.6386260265025,"YBX1"
"CAPS",0.599895415965972,7.70306592790203,5.88972937802919,9.44466644111131e-08,1.42511564014621e-05,7.63641106416697,"CAPS"
"DPP6",-0.434030677464496,7.60637623593002,-5.88707286421554,9.55002398060392e-08,1.42511564014621e-05,7.62583899954827,"DPP6"
"CHCHD9",-0.47629910605086,9.77417286328283,-5.88586028203009,9.59849966928559e-08,1.42511564014621e-05,7.6210138867738,"CHCHD9"
"A2ML1",0.223568375812742,6.70114616929472,5.88537252219129,9.6180673479954e-08,1.42511564014621e-05,7.61907309163743,"A2ML1"
"C7ORF52",-0.198403837440349,6.70140995329586,-5.88530810654136,9.62065447922049e-08,1.42511564014621e-05,7.61881678627131,"C7ORF52"
"FYCO1",0.47698212606182,7.85490369122776,5.8820394553497,9.75283874727729e-08,1.43797668971484e-05,7.60581238147339,"FYCO1"
"GCN1L1",0.276575514245966,9.48975390931323,5.87571452653183,1.00137265793081e-07,1.46326778020707e-05,7.58065592357713,"GCN1L1"
"PPEF1",-0.331536862589156,6.87631574608877,-5.87564359277046,1.00166911137203e-07,1.46326778020707e-05,7.58037385071746,"PPEF1"
"COL18A1",0.316864289564574,7.26930198547883,5.86944403246231,1.02791614082188e-07,1.49472209468136e-05,7.55572565477873,"COL18A1"
"NPTX2",-1.2286423998672,9.41798080641247,-5.86655160138187,1.04039276312657e-07,1.505956647996e-05,7.54422916774584,"NPTX2"
"GNG13",-0.138072561938606,6.67847050469777,-5.86080720649469,1.06561598659464e-07,1.53545576250227e-05,7.52140315343279,"GNG13"
"CDK2AP1",0.405065110764587,12.3556459548757,5.85322790011981,1.09982103906496e-07,1.57757135467689e-05,7.49129838985189,"CDK2AP1"
"MRPS30",-0.621193563352597,8.11204691801897,-5.8468915259172,1.1292460457168e-07,1.6124819661812e-05,7.46614145024263,"MRPS30"
"ILK",0.33659910334965,9.01923843302607,5.84197919442209,1.15259106492131e-07,1.63843662591953e-05,7.44664518149666,"ILK"
"LOC642921",0.199035971289392,7.04976063431562,5.8389813728087,1.16707086882651e-07,1.6516136849018e-05,7.43475025880314,"LOC642921"
"TSPAN7",-0.717883514901388,12.590638799789,-5.83642889693686,1.17954088068131e-07,1.66184204078211e-05,7.42462417425732,"TSPAN7"
"SIRT1",0.262417568318236,8.62738043932192,5.83405455080513,1.19125855310151e-07,1.67092460766894e-05,7.41520622326781,"SIRT1"
"POLR2H",0.304701071794288,10.1236686507215,5.8303547050855,1.20974688065604e-07,1.67432276287917e-05,7.40053343532231,"POLR2H"
"TUBB2A",-0.988217543516585,10.9360068527598,-5.83016150667783,1.21072003780519e-07,1.67432276287917e-05,7.39976734659886,"TUBB2A"
"OLFM1",-0.428017573194508,11.7029430422457,-5.83004062891504,1.2113293021025e-07,1.67432276287917e-05,7.39928803535039,"OLFM1"
"C13ORF1",-0.522890837305336,8.02379858526161,-5.82935154098061,1.21480831376091e-07,1.67432276287917e-05,7.39655569552684,"C13ORF1"
"SH2D5",-0.340769319340402,7.65768862981473,-5.82567117723415,1.23355693391413e-07,1.69008550586682e-05,7.38196450746957,"SH2D5"
"BDNF",-0.175548987243737,6.80608259763054,-5.8250191749592,1.23690800429369e-07,1.69008550586682e-05,7.37937993141229,"BDNF"
"BTBD7",0.152326066579604,7.08800590102194,5.8233001561798,1.24578626668628e-07,1.69429795256464e-05,7.37256615131001,"BTBD7"
"RN7SK",0.712898621331584,9.46603209800085,5.8223576854102,1.25068050757138e-07,1.69429795256464e-05,7.36883073821243,"RN7SK"
"NEDD8",-0.258283214746138,12.4277567348402,-5.81865420163878,1.27009694743073e-07,1.71327971206613e-05,7.3541544249662,"NEDD8"
"SIPA1",0.750770033695753,8.35170999829891,5.81701507789825,1.27878505373438e-07,1.71495050169912e-05,7.347659945855,"SIPA1"
"NRN1",-0.466097021051479,7.56752332263698,-5.81615437838156,1.28337059000536e-07,1.71495050169912e-05,7.34424998413834,"NRN1"
"POLA1",0.292452168235952,7.85267866264726,5.8153696763206,1.28756536089713e-07,1.71495050169912e-05,7.34114127619507,"POLA1"
"LOC100189589",-0.183252721234667,6.76885979206619,-5.81153682094416,1.30824965545422e-07,1.73414345967585e-05,7.32595911948915,"LOC100189589"
"ZHX3",0.563644836993619,9.10471808069115,5.80831534815855,1.32588768596532e-07,1.73414345967585e-05,7.31320156482032,"ZHX3"
"LRRC49",-0.506246816971393,8.77053496637536,-5.80759467591008,1.32986544516152e-07,1.73414345967585e-05,7.31034794649909,"LRRC49"
"PTRF",0.782904384156769,9.7686401967219,5.80705451809021,1.33285456392851e-07,1.73414345967585e-05,7.30820919077628,"PTRF"
"MOCS2",-0.123294767443569,6.70291175495234,-5.80689389115039,1.33374471628196e-07,1.73414345967585e-05,7.30757320246409,"MOCS2"
"LASS2",0.39754703042613,8.41332847284426,5.80599013932137,1.33876400762382e-07,1.73414345967585e-05,7.30399499845532,"LASS2"
"BNIP3",-0.413190653798562,11.4045603541322,-5.80520193993043,1.34315673831524e-07,1.73414345967585e-05,7.30087446814958,"BNIP3"
"PCDH19",-0.569680328734437,8.39728477823893,-5.80430632624545,1.34816534880477e-07,1.73414345967585e-05,7.29732886982461,"PCDH19"
"HS.143018",0.761906632126079,10.2124860890188,5.80376357524604,1.35120957268118e-07,1.73414345967585e-05,7.29518030053614,"HS.143018"
"PPP1R16A",0.554486988622893,9.07609768808476,5.79617896283509,1.39446646987321e-07,1.77700478104167e-05,7.26516321894311,"PPP1R16A"
"UXT",0.254935286744958,8.62552182880759,5.79561999094771,1.39770789667852e-07,1.77700478104167e-05,7.26295159667464,"UXT"
"IQGAP1",0.424700657151572,8.13032772357246,5.79498084821557,1.40142332889721e-07,1.77700478104167e-05,7.26042286918317,"IQGAP1"
"COQ6",-0.177786049650826,7.77981929558558,-5.79202110930243,1.41875605095553e-07,1.79181541096774e-05,7.24871421346158,"COQ6"
"C6ORF142",-0.528343864507341,7.1279514243158,-5.78705879355746,1.44829151397932e-07,1.82185876956922e-05,7.22908844868338,"C6ORF142"
"ZNF215",-0.224610485445726,6.74015956971137,-5.78112987696102,1.48437555001265e-07,1.85723860621652e-05,7.20564810802795,"ZNF215"
"ENPP5",-0.532164522850447,8.37981594598114,-5.78052045485793,1.48813440371923e-07,1.85723860621652e-05,7.20323923255063,"ENPP5"
"ALOX12B",-0.202303795923037,6.75909635038537,-5.77867675946202,1.49956334468264e-07,1.86229279397295e-05,7.19595220205809,"ALOX12B"
"BCL2L12",0.152848864048615,6.88569805951949,5.77692067833978,1.51052959227944e-07,1.86229279397295e-05,7.1890122738201,"BCL2L12"
"SSH3",0.232346396489222,7.35099731794586,5.77632185048752,1.51428715029946e-07,1.86229279397295e-05,7.18664592371305,"SSH3"
"KCNF1",-0.494686644372763,9.3846853232578,-5.77609975719589,1.51568309414833e-07,1.86229279397295e-05,7.18576831525325,"KCNF1"
"SMYD3",-0.425663331869877,8.127355223242,-5.77291486836961,1.53584142791297e-07,1.863145731811e-05,7.17318453112236,"SMYD3"
"ZNF786",0.758982233622444,10.4736379707803,5.7723711930081,1.53930885252472e-07,1.863145731811e-05,7.17103668260556,"ZNF786"
"C2ORF80",-0.913820260479692,9.55241832914806,-5.77236193496884,1.53936796472485e-07,1.863145731811e-05,7.17100010837896,"C2ORF80"
"HS.539915",-0.145574132965851,6.62443668064355,-5.77228065835129,1.53988700862612e-07,1.863145731811e-05,7.17067902304652,"HS.539915"
"PLXDC2",0.54238409318922,8.38071779131241,5.76916500883961,1.55991454589687e-07,1.87919541674759e-05,7.15837186022494,"PLXDC2"
"ZNF652",0.580467637269335,10.9947510990092,5.76837889057897,1.56500817041439e-07,1.87919541674759e-05,7.15526700279164,"ZNF652"
"CBLN4",-0.974819586266467,7.835126601234,-5.76597503924842,1.58068574622329e-07,1.87962791593844e-05,7.14577373140672,"CBLN4"
"NACC2",0.524493290467252,7.36668808213144,5.765402348457,1.58444352267915e-07,1.87962791593844e-05,7.14351228647741,"NACC2"
"RBM6",0.547397291509757,9.61065806959338,5.76507681226891,1.5865834887274e-07,1.87962791593844e-05,7.14222684513273,"RBM6"
"NEUROD6",-0.464215622232345,7.11947010417448,-5.76469666402017,1.5890860614243e-07,1.87962791593844e-05,7.14072579255083,"NEUROD6"
"HS.370359",0.414112668219261,10.8024873007253,5.75947865261173,1.62383271203269e-07,1.9119794462594e-05,7.12012576070221,"HS.370359"
"NOTCH1",0.69672055166405,9.26623334560641,5.75878617158647,1.62849984381715e-07,1.9119794462594e-05,7.11739246808201,"NOTCH1"
"PPP4R1",0.266889621805234,9.11176938557908,5.75673030398469,1.64243383948667e-07,1.92122334729622e-05,7.10927848704339,"PPP4R1"
"ST6GALNAC5",-1.01139651969289,8.07729610801615,-5.75299971075503,1.66801922475742e-07,1.94290657026358e-05,7.09455761032107,"ST6GALNAC5"
"COX5A",-0.434795963035436,11.7955702724011,-5.75224703433721,1.67322868669387e-07,1.94290657026358e-05,7.09158799876066,"COX5A"
"CACNB2",-0.416495277276113,7.32484908015356,-5.74779415773215,1.70437774436382e-07,1.97185308380778e-05,7.07402263909886,"CACNB2"
"LOC100131541",0.599918676681522,7.92603019099389,5.74529768985207,1.72209043382784e-07,1.98510060917609e-05,7.06417703969311,"LOC100131541"
"DNAJC27",-0.289340579296763,9.02908009095974,-5.74253676373012,1.74189072946037e-07,2.00064985956136e-05,7.05329037080695,"DNAJC27"
"NME1",-0.558770873629344,9.02958802411824,-5.74068340994386,1.75530791535088e-07,2.00549332053821e-05,7.04598349362728,"NME1"
"EVC",0.111607350282777,6.66773554150889,5.73997782740219,1.7604426328763e-07,2.00549332053821e-05,7.0432019604227,"EVC"
"ZCCHC24",0.798029703486899,9.93897464406215,5.73934134533454,1.7650871811677e-07,2.00549332053821e-05,7.04069294605345,"ZCCHC24"
"POP7",-0.343809128360995,7.75030472571756,-5.73744083032437,1.77902761587069e-07,2.01411340796789e-05,7.03320174423074,"POP7"
"PIP5K2B",0.608527078039627,11.4602381905507,5.73411808759788,1.80366127843028e-07,2.03473532121851e-05,7.02010687711283,"PIP5K2B"
"SPCS1",-0.554185769494568,10.2810493893242,-5.73043798937997,1.83133655219205e-07,2.05863009590383e-05,7.00560707845237,"SPCS1"
"LILRA2",0.383423339755433,7.0265932825932,5.72862998332882,1.84508604959093e-07,2.06281953415951e-05,6.99848474155795,"LILRA2"
"TRIM48",-0.314240863457392,7.07827052482087,-5.72823830310059,1.84807806845836e-07,2.06281953415951e-05,6.99694189686978,"TRIM48"
"A2BP1",-0.528248631264173,7.67739368223334,-5.7261033686174,1.86447091304287e-07,2.06782860356295e-05,6.98853301515336,"A2BP1"
"B3GALNT1",-0.430982652185522,8.50364821673215,-5.7253348796961,1.87040665741363e-07,2.06782860356295e-05,6.98550645780239,"B3GALNT1"
"VAMP2",-1.10716027741308,9.89935296914082,-5.72511156043407,1.87213504486614e-07,2.06782860356295e-05,6.98462698383183,"VAMP2"
"CD63",0.400575827548984,9.34343889779031,5.72353632317044,1.88437142074531e-07,2.07411715408425e-05,6.97842377369672,"CD63"
"LOC390557",0.582471395188906,9.58159915451941,5.72141925391105,1.90094089685576e-07,2.08511510139542e-05,6.97008789146014,"LOC390557"
"B3GNT1",-0.45825737442892,10.4139527483064,-5.71657605560713,1.93938835102788e-07,2.11442259864863e-05,6.95102245396861,"B3GNT1"
"RAXL1",0.800183998279973,10.7541752268117,5.71637511789806,1.94099992494243e-07,2.11442259864863e-05,6.95023158968858,"RAXL1"
"CACNG3",-0.784574095844855,9.84868902067144,-5.70978812347199,1.99456601124324e-07,2.15829066186775e-05,6.9243120072634,"CACNG3"
"BEND7",0.199902137655175,7.10928597587669,5.70974918497368,1.99488695245189e-07,2.15829066186775e-05,6.92415882011138,"BEND7"
"C2ORF30",-0.648368918418527,9.48979406441088,-5.70865883572561,2.00389457679939e-07,2.1601182138772e-05,6.91986946383535,"C2ORF30"
"TRIM56",0.523121368611148,7.84513089122644,5.7078978898892,2.01020464698351e-07,2.1601182138772e-05,6.91687614533686,"TRIM56"
"TMEM177",-0.263636608811711,7.3642926374214,-5.6998612744531,2.07805394764587e-07,2.22548345068831e-05,6.88527212263846,"TMEM177"
"CSNK2A1",-0.251049824547463,7.25067124455303,-5.69831057803622,2.0914029426597e-07,2.23223815765362e-05,6.87917599579956,"CSNK2A1"
"RBM17",0.410764760752008,10.5273970429477,5.69649629343741,2.10712823965474e-07,2.23932800389393e-05,6.87204446616222,"RBM17"
"NPTXR",-0.550802229057619,7.21456536599139,-5.69591700132115,2.11217373237945e-07,2.23932800389393e-05,6.86976759031641,"NPTXR"
"ATP6V1G2",-0.927576746270578,10.350061821634,-5.69253857257617,2.1418369343264e-07,2.26320769393823e-05,6.85649066052918,"ATP6V1G2"
"DOLK",-0.233892257126617,7.31424114847223,-5.68966223412128,2.16741474030269e-07,2.28262615506961e-05,6.8451893248457,"DOLK"
"TBCA",-0.296953784668087,11.0720694440528,-5.68510369316686,2.20856890906163e-07,2.31826604030641e-05,6.82728307052357,"TBCA"
"AHNAK",0.793496975323054,9.30720154406243,5.68254231310568,2.23202951567643e-07,2.33515959230834e-05,6.81722426278837,"AHNAK"
"LOC440731",0.251704972539025,7.03799499163369,5.67590613902008,2.29396020827541e-07,2.39205719086614e-05,6.79117158036559,"LOC440731"
"WBSCR17",-0.234553984529337,7.06492976719802,-5.67390407758758,2.31297405716169e-07,2.39807045732319e-05,6.7833141169544,"WBSCR17"
"RGS7",-1.12168583528015,9.18556781790712,-5.67303269824257,2.32129805366159e-07,2.39807045732319e-05,6.77989456657511,"RGS7"
"SLC35B1",-0.309868562578702,8.74350667918109,-5.67291532352372,2.32242154699754e-07,2.39807045732319e-05,6.77943396923166,"SLC35B1"
"HS.443490",-0.48386945613239,7.68006848055188,-5.66989508590697,2.35151565996042e-07,2.41094125595404e-05,6.76758335888547,"HS.443490"
"LOC440043",-0.347823561691266,12.138672659649,-5.66928288407869,2.35745662790428e-07,2.41094125595404e-05,6.76518154430164,"LOC440043"
"LEAP2",0.231009411687155,7.13153716127462,5.66889678714078,2.36121101085326e-07,2.41094125595404e-05,6.76366684594488,"LEAP2"
"HS.531457",0.594059070601043,10.3833036980492,5.66847611540449,2.36530829842809e-07,2.41094125595404e-05,6.76201655332135,"HS.531457"
"CD151",0.625074767996054,9.68827677622457,5.66539485404272,2.39553354832989e-07,2.4339235090403e-05,6.7499302556158,"CD151"
"UHRF1",0.294171656326381,7.15986702776205,5.6638419911517,2.41090995596345e-07,2.44172030683838e-05,6.74384010794961,"UHRF1"
"ADIPOR2",0.495414393486655,9.66515488439027,5.6625809823377,2.42346789086696e-07,2.44662204269053e-05,6.7388950628256,"ADIPOR2"
"DTD1",-0.352702588158161,8.28716934494617,-5.65931807312742,2.45626171470605e-07,2.47185702718037e-05,6.72610158557161,"DTD1"
"ZMIZ2",0.304993226696833,7.45369095764331,5.65646602507295,2.48528373932107e-07,2.47962051214105e-05,6.71492143390522,"ZMIZ2"
"PABPC1L",0.354107301423358,7.68861080263922,5.65614342307551,2.488587667057e-07,2.47962051214105e-05,6.7136569605143,"PABPC1L"
"KCNB2",-0.545941049901542,7.42398843059851,-5.6556639951509,2.49350571669021e-07,2.47962051214105e-05,6.71177784369352,"KCNB2"
"TIMM23",-0.369531619016181,9.44820678533442,-5.6554927392832,2.49526480559305e-07,2.47962051214105e-05,6.71110662193856,"TIMM23"
"INTS9",0.283876184908552,8.31490958767947,5.65359623309847,2.51482701129705e-07,2.48742725061734e-05,6.70367397708528,"INTS9"
"CHES1",0.347629170681927,10.3977079489573,5.6532114534666,2.51881434526235e-07,2.48742725061734e-05,6.70216609811393,"CHES1"
"SRD5A1",-0.31839436010374,7.16297031172419,-5.65214832040529,2.52986359558064e-07,2.49057999937597e-05,6.69800009115511,"SRD5A1"
"MEIS3",-0.264404606299736,6.90090718621832,-5.65107807786693,2.54103492722419e-07,2.49383304003117e-05,6.69380653867919,"MEIS3"
"KRT222",-0.658488569996393,8.15581253735977,-5.64858584161695,2.5672377671734e-07,2.51177275368508e-05,6.68404238121419,"KRT222"
"ARF5",-0.474855112558787,9.07762772035027,-5.6458502758128,2.59630517837928e-07,2.53239612783456e-05,6.67332686880547,"ARF5"
"NDFIP1",-0.677416276808096,9.71635836822014,-5.64337431076234,2.62289330674418e-07,2.54629309446895e-05,6.6636300198258,"NDFIP1"
"CLEC4G",-0.229740314679211,6.88643131424096,-5.64302944952736,2.6266177977645e-07,2.54629309446895e-05,6.66227954236391,"CLEC4G"
"FLJ32063",-0.222524969973519,6.77989064839287,-5.64102435250604,2.64837613888508e-07,2.55955864642247e-05,6.6544282280147,"FLJ32063"
"TMC6",0.598199349607903,7.83574843217481,5.63682860056139,2.694482059812e-07,2.596203078907e-05,6.63800261063529,"TMC6"
"SEC61G",-0.347455438438544,9.89350230676231,-5.6346572152255,2.71865210778312e-07,2.6115536914159e-05,6.6295039396516,"SEC61G"
"HMP19",-0.755300999652668,9.69709613986696,-5.6313839342994,2.75549138459906e-07,2.63894492120212e-05,6.61669498668322,"HMP19"
"SST",-0.930998281350477,7.43627691693255,-5.62995852899031,2.77168682199906e-07,2.64646000775211e-05,6.61111804194416,"SST"
"DRD1IP",-0.673829282574967,11.0471772008186,-5.62912519930498,2.781198461982e-07,2.64756730464954e-05,6.60785787386458,"DRD1IP"
"TTC7B",-0.258125279359948,7.02565579741145,-5.62745333444838,2.80037814019654e-07,2.64949419142616e-05,6.60131775491334,"TTC7B"
"PLEKHA7",0.232190534762181,7.06947163224498,5.6267642522913,2.80832113986326e-07,2.64949419142616e-05,6.59862238095968,"PLEKHA7"
"ZNF621",0.613429248486009,8.57095759909394,5.62574631047284,2.82009546834508e-07,2.64949419142616e-05,6.59464090035867,"ZNF621"
"RPA3",-0.469940153429214,8.52969111107712,-5.62532885842117,2.8249380878784e-07,2.64949419142616e-05,6.59300820160643,"RPA3"
"ARHGEF11",-0.149244017987018,6.75287622220479,-5.62470729270325,2.83216368038703e-07,2.64949419142616e-05,6.59057728283068,"ARHGEF11"
"TMEM66",-0.429169196191669,12.5935766901751,-5.62460360850036,2.8333707599163e-07,2.64949419142616e-05,6.59017178851441,"TMEM66"
"KTI12",-0.221673264104859,7.64389804548765,-5.62102783918593,2.87531070916521e-07,2.67411534875248e-05,6.57618929201082,"KTI12"
"CALY",-0.796275605714407,7.74473977159547,-5.62089572385426,2.87687192821665e-07,2.67411534875248e-05,6.57567274362268,"CALY"
"METTL7B",0.31599066464708,7.01726132889272,5.62014763548742,2.88572790622902e-07,2.67411534875248e-05,6.57274793774183,"METTL7B"
"ZFP161",0.272766021333722,8.0532608859102,5.6194977244532,2.89344342152082e-07,2.67411534875248e-05,6.57020710324152,"ZFP161"
"FAM163A",-0.166049460197938,6.68151978069807,-5.61241949904526,2.97879939907985e-07,2.7449982834544e-05,6.5425423480646,"FAM163A"
"TNFRSF10D",0.130067156596195,6.61861942767125,5.611685862249,2.98778675390232e-07,2.7452997130059e-05,6.53967578155793,"TNFRSF10D"
"FBXW4",0.50602632409919,8.53508152501406,5.60566660373912,3.0625397793641e-07,2.79706443085038e-05,6.51616221023629,"FBXW4"
