"SYMBOL","nprobes","meanlogFC","minadjP","meanB"
"KCTD4",1,-0.125189551646994,0.025845476079897,-2.70259116413496
"HS.132394",1,0.0950679945220942,0.0258576331472405,-2.70313492164361
"ABCA6",1,0.114291973010951,0.0258682127184099,-2.70374688737638
"KIAA1324L",1,-0.201615419299596,0.0258682127184099,-2.7036401292645
"ZNF238",1,-0.032281378932919,0.0258864364025033,-2.70449990058033
"ITFG2",1,-0.177686612657158,0.0258897695546022,-2.70473803775858
"IL31RA",1,0.0430650358200761,0.0258902093084984,-2.70487616599871
"C2CD4D",1,-0.0323441744667772,0.0258924392117708,-2.7051814244254
"SNORD114-31",1,-0.0962966165791856,0.0258924392117708,-2.70519902972954
"SYVN1",1,0.0929354485212723,0.0258984409145011,-2.7055292552571
"UNC5A",1,-0.254642793787674,0.0259009478504364,-2.70573871210684
"NADK",1,0.119341761434096,0.0259120331833207,-2.70624436156869
"HS.557481",1,0.0423181192805906,0.0259191854690908,-2.70661408559699
"CHAC1",1,-0.0745842051460679,0.0259252065457486,-2.70706747944257
"CORO6",1,-0.380442231388583,0.0259252065457486,-2.70703064341963
"PTPRJ",1,0.0511149990465176,0.0259446884291844,-2.70786225183554
"LOC652515",1,-0.109683579308312,0.0260228221447231,-2.71067494445295
"ZNF259",1,-0.0968701977011817,0.0260448021556092,-2.71155290284773
"C9ORF43",1,0.0718008171595024,0.0260484576221851,-2.71180115200673
"DOCK11",1,0.226101008856299,0.0260722299419439,-2.71273980463885
"CXORF42",1,-0.0371514722367658,0.026075828560291,-2.71310858882742
"LOC646046",1,0.0377390596168041,0.026075828560291,-2.7130650917044
"JUB",1,-0.139820523341885,0.0260974158075329,-2.71397142018073
"CCNYL3",1,0.0411069623301916,0.0261095219342718,-2.71450886605001
"EML4",1,0.116630605838782,0.0261143200933877,-2.71479582634081
"BCL11A",1,-0.287442793407241,0.026116292793464,-2.714985975833
"RASL10B",1,0.121313426703789,0.0261200844512607,-2.7152383917591
"TM9SF4",1,-0.226080670036675,0.0261228207544227,-2.71545463663016
"GFRA2",1,-0.292252621021158,0.0261451292305116,-2.71634066497436
"ZNF766",1,0.150145534854256,0.0261580595627512,-2.71690540707696
"C16ORF30",1,0.185393443549795,0.0262008818591938,-2.71861334187978
"TIPIN",1,-0.0940302302042459,0.0262008818591938,-2.71855569498624
"DFNA5",1,-0.187445038301242,0.0262178572218944,-2.71943749997912
"DIPAS",1,0.0281338971962235,0.0262178572218944,-2.71936563068895
"HS.576274",1,-0.038102822549746,0.0262183696633434,-2.71957740194031
"LOC643355",1,0.0501581418721395,0.0262191660160994,-2.71997172832451
"TSC2",1,-0.223197441805002,0.0262191660160994,-2.71993213006033
"TSPAN18",1,0.135575751381858,0.0262191660160994,-2.71979787611101
"LOC100131892",1,0.0214990537394062,0.0262205291482662,-2.72055275263316
"LOC100134134",1,0.36695307403237,0.0262205291482662,-2.72042979287268
"LOC727755",1,0.068905900281905,0.0262205291482662,-2.72036578515055
"LOC730744",1,-0.180238545124075,0.0262205291482662,-2.72075208621426
"PCDHGB6",1,-0.0515854298194887,0.0262205291482662,-2.72053456320846
"SAC",1,0.119597998578812,0.0262205291482662,-2.7206473385322
"DCP2",1,-0.209556376054765,0.0262507703125591,-2.72190518965638
"LOC645168",1,0.0355531853444662,0.0262620855576645,-2.7224128192572
"NUMA1",1,0.168458250765683,0.0263097563883669,-2.72415684499382
"SH3KBP1",1,-0.151644533070371,0.026324206263434,-2.72489221661339
"SHC1",1,0.173536850462999,0.026324206263434,-2.7248492301006
"PTPLA",1,-0.146892714449543,0.0263630975510786,-2.72633452837202
"HGF",1,0.0285389251976556,0.0263915444680592,-2.72742102816678
"C8ORF54",1,0.0375495739557872,0.026397596427542,-2.72774817106557
"RHCE",1,-0.0234976446886508,0.0264178674657519,-2.72855665662033
"COL4A1",1,0.31623413274086,0.0264242878676469,-2.72889602140389
"AOC2",1,-0.0478444233378177,0.026425671765943,-2.72918695597867
"KIAA1024",1,-0.113526177842235,0.026425671765943,-2.72906741692685
"SNORD46",1,0.047795521375205,0.0264575237048656,-2.73038608566655
"LOC23117",1,0.253523677218769,0.0264618543340251,-2.73065443509196
"LOC100128811",1,0.056764430725571,0.026473117054758,-2.73115690257619
"KIAA0284",1,-0.206348828122795,0.0264873420156521,-2.73178474266063
"LOC440776",1,-0.13655889541026,0.0264873420156521,-2.73188113944195
"LOC645937",1,-0.102219740517047,0.0265222308213037,-2.73317998867037
"MTHFD1L",1,-0.178257068375197,0.026565818471632,-2.73489193349682
"NOD2",1,0.111755950572492,0.026565818471632,-2.73486246300481
"LOC339742",1,0.0364651487208469,0.0265905813466566,-2.73584678445109
"RSAD2",1,-0.175646637502974,0.0265953587197184,-2.73612925390224
"LOC652733",1,-0.0631592334467799,0.026614330064897,-2.7368885979477
"ABCC8",1,-0.276339462768469,0.0266313251269239,-2.73758111854363
"LOC729082",1,-0.158001937275555,0.0266339237454434,-2.73779015304699
"LOC728929",1,-0.0443796889988484,0.0266455368111369,-2.73830165532273
"HS.543907",1,0.0391317631532511,0.0266505586791973,-2.73859189658522
"APOL3",1,0.0764551475571045,0.026675977583902,-2.73956589046494
"GBX1",1,0.0385527897234397,0.0266770660442531,-2.73972409936181
"FLJ35776",1,0.0648261419904586,0.026695901535649,-2.74059846380228
"OR2A20P",1,-0.0516418854093335,0.026695901535649,-2.74057845059887
"HS.544713",1,-0.0466508400117611,0.0267007242507887,-2.74088162203349
"LCOR",1,0.230931744976006,0.0267009451316317,-2.74101068089256
"MIR185",1,0.123156217787892,0.0267223952316769,-2.74185016257242
"LOC642530",1,-0.0347657203639882,0.026743918502772,-2.74269148170125
"SGCB",1,0.127128687513911,0.0267587715769937,-2.74330939949302
"HS.559234",1,-0.0712709214627001,0.0267670201836729,-2.74370649183307
"HAGH",1,-0.132253483271661,0.0267815984497001,-2.74443631777167
"HS.564153",1,0.0533709430325882,0.0267815984497001,-2.74442166297994
"IFNAR2",1,0.122935478911353,0.0267891588956558,-2.74481015483896
"LOC641705",1,0.110161099214987,0.0268038424110911,-2.74542146855992
"ITGAL",1,0.109297520644126,0.0268236444679208,-2.7462030664392
"LOC646160",1,-0.0418502429546157,0.026847165437607,-2.74710796678356
"C6ORF126",1,-0.072242823438784,0.02685072574737,-2.74734795435809
"C5ORF54",1,0.196584693185986,0.0268610552878925,-2.74793461050111
"NIT2",1,-0.122866583720351,0.0268610552878925,-2.74786307828927
"MIR21",1,-0.0843798118042729,0.0268643332741008,-2.74816508994848
"EGR2",1,-0.18574793304772,0.0268738352470456,-2.74872393949564
"UTS2R",1,-0.0460107980925661,0.0268738352470456,-2.74861430538237
"CYP4F12",1,0.160193135557289,0.0268981492708076,-2.74965356235798
"LOC647102",1,0.0407893294221626,0.0269082774668355,-2.7501113718516
"KIAA1267",1,0.136698508052961,0.0269102753842745,-2.75029905391925
"LOC341230",1,-0.03948413238908,0.026938950912989,-2.75166684410101
"NKX6-3",1,0.034626395178365,0.026938950912989,-2.75150619253773
"PGRMC2",1,0.138629946109594,0.026938950912989,-2.75165485999467
"RAET1L",1,-0.0312723634664573,0.026938950912989,-2.75173602426778
"DAZAP2",1,-0.257291716283321,0.0269594672702948,-2.75253763465575
"LOC100129826",1,-0.0893815730602325,0.0269805060758558,-2.75335600190779
"LAS1L",1,0.180914637263111,0.0269868878377842,-2.75368856060636
"KDM5B",1,-0.109787705982436,0.0270127249852975,-2.75466492186269
"HECW2",1,-0.22416556000117,0.0270235936541638,-2.75514557572756
"ORMDL3",1,0.197888806634142,0.027048797053874,-2.7560997740878
"ZNF189",1,-0.201153529257784,0.0270713867913804,-2.75696688906431
"LOC727757",1,-0.0506370835016368,0.0271159756449743,-2.7585586021873
"LOC651427",1,0.0942392303985615,0.0271447403138432,-2.75962707942784
"LOC643811",1,-0.0512877786041592,0.0271726598367821,-2.76066672035134
"IFITM2",1,0.431591799530359,0.0271805825647773,-2.76104825744148
"LOC645932",1,-0.0482229917330788,0.0271915256422874,-2.7615289532541
"TEX10",1,-0.11501117752711,0.0272012266540358,-2.76196868438818
"LOC648200",1,0.0361937985129792,0.0272101477020482,-2.76238266993461
"WDR41",1,0.208752168175792,0.0272330750121214,-2.76325618550266
"YTHDC1",1,0.16406620130466,0.0272583408058514,-2.76420568718657
"C6ORF89",1,-0.067889746233571,0.0272620959417061,-2.76444970401415
"LOC727962",1,0.189065389755994,0.0272766330567015,-2.76504691979836
"ZDHHC16",1,0.179239596619027,0.027280823112868,-2.76530506034246
"KCTD1",1,-0.181898679813047,0.0272863160292734,-2.76572669499228
"LOC645888",1,-0.0950147780878243,0.0272863160292734,-2.76572550992592
"LDHB",1,-0.230558945182089,0.0272929624572259,-2.76606514568021
"RAMP3",1,0.147227745810961,0.0273086942469633,-2.76670080434213
"HTR1B",1,-0.0327352901909332,0.0273096176353576,-2.76685183321241
"FLJ30679",1,-0.0345051571265786,0.0273139270492406,-2.76711360346333
"FAM104B",1,0.236743974364598,0.0273151453600665,-2.76727423856636
"HS.134521",1,0.0293562956544218,0.0273168101337058,-2.76744945663785
"SLC37A3",1,-0.126720719883586,0.0273269881628421,-2.7679030174729
"LOC648057",1,-0.151473059113636,0.0273400858651839,-2.76852666361754
"SCN11A",1,-0.0500619903509092,0.0273400858651839,-2.76857256077202
"FGL2",1,0.291896230873512,0.0273597019318474,-2.76933400545399
"LAMB1",1,-0.20867532922,0.0273679811595897,-2.76972498144335
"MEA1",1,-0.153133063321276,0.0273810733177429,-2.7702728971028
"HS.484967",1,0.0800387280174011,0.0273856720939147,-2.77078481644353
"HS.582845",1,-0.0523376971558029,0.0273856720939147,-2.77075886566583
"ZNF704",1,0.0368826036160996,0.0273856720939147,-2.77067223074767
"CDKN2AIP",1,0.247062370917408,0.0274590194551278,-2.77329475250112
"KIAA0586",1,0.0932953992327317,0.0274682450337381,-2.77371539423313
"LOC643802",1,0.0740460819997377,0.0274776541327999,-2.77414188093055
"LOC401019",1,0.0910180008455974,0.0275227182896428,-2.77572616333996
"C3ORF43",1,-0.0366335106515967,0.0275575272744671,-2.77697564780499
"LRRC61",1,-0.0479534857345865,0.0275741262653318,-2.77763399117089
"HS.525976",1,0.0937699106706535,0.0275854329310899,-2.77812064330365
"CUEDC2",1,-0.254671601105088,0.0276098217422692,-2.77915087004341
"HS.583755",1,0.0451009532019766,0.0276098217422692,-2.77914502330178
"LOC100131373",1,0.0365255484428202,0.0276189123201356,-2.77956532176808
"LOC100134103",1,-0.0321244568986225,0.027622370269421,-2.77979754953884
"KBTBD8",1,-0.126058102796492,0.0276331188731286,-2.78026542016482
"LOC653441",1,-0.019681336970752,0.0276365760017853,-2.78049752778447
"SLC45A1",1,-0.171099279414666,0.0276517142844426,-2.78110697293723
"SGTB",1,-0.129419149284623,0.0276542736324742,-2.78130997458191
"HS.566139",1,0.0346702703856936,0.0276901443414106,-2.78258799997297
"ASZ1",1,-0.0395214305018561,0.0277053207794591,-2.78319765161063
"IL1F5",1,-0.0512708870711505,0.027714016910711,-2.78363430254501
"LOC643272",1,-0.0417597744661586,0.027714016910711,-2.78371848173029
"AMT",1,0.226386224554158,0.0277185341606681,-2.78398428814908
"C4ORF6",1,0.0406129259220851,0.027729926378727,-2.78447149125907
"LOC100129907",1,0.0653524887398422,0.0277697313465104,-2.7858726988129
"LOC643863",1,0.153069356462691,0.0277720620929164,-2.7860678469406
"LOC643757",1,-0.104571214136104,0.0277748427534438,-2.78627743743329
"HS.368007",1,-0.046657754206481,0.0277801691219787,-2.78656883865626
"HS.42612",1,-0.13288958583003,0.0277808446548039,-2.78671070245012
"LOC643809",1,0.0457396487996551,0.0277888509987096,-2.78708815689742
"C2ORF89",1,-0.107838944832612,0.0277946586433248,-2.78750487431991
"LOC644033",1,0.205299262668069,0.0277946586433248,-2.78751497863023
"PHOSPHO1",1,-0.057824594913642,0.027808869034698,-2.78809149191043
"HS.582971",1,0.0387814835023503,0.0278170550762909,-2.78847437918371
"NLRP10",1,-0.0507049327549902,0.0278264244504969,-2.78889514402686
"LOC729338",1,0.0384918883030823,0.0278300126883952,-2.78913031333109
"LOC730656",1,0.0600584126576402,0.0278652006158989,-2.79037863649534
"UPF1",1,0.13337896984109,0.0278803329385384,-2.79098340333494
"CNTNAP3B",1,-0.0279447837650517,0.0279263286251852,-2.79257522969649
"CHEK2",1,0.0309028490879504,0.0279279001106494,-2.79274542781051
"TBCB",1,-0.227756484249895,0.0279350151456614,-2.79309281022354
"CTPS2",1,0.0962347142242308,0.0279619429837172,-2.79424918969101
"LOC441896",1,0.0872443305484083,0.0279619429837172,-2.79417464897904
"TMEM150C",1,-0.0483886384162213,0.0279619429837172,-2.79431277659275
"HNRNPA3",1,0.0948229226943891,0.0279683861627328,-2.79463835771016
"LOC100130220",1,0.0389357650126883,0.0279878327280194,-2.79545766773683
"LOC286238",1,0.0327700260970678,0.0279878327280194,-2.79549862102344
"HS.581365",1,0.053948704736845,0.0280121476568432,-2.79639375103226
"GLIPR1L1",1,0.0324369579507167,0.0280178021849504,-2.79669375331537
"SYNPR",1,-0.590115697767667,0.0280213234288939,-2.79692573452222
"LOC652839",1,-0.0442746948668988,0.0280352289327308,-2.79759689005162
"ZNF624",1,0.114507712686415,0.0280352289327308,-2.79760818283025
"MOSC2",1,-0.180202955074411,0.0280412910538054,-2.79792094116688
"SFRS4",1,0.146905179405234,0.028044822837676,-2.79815309316067
"FLJ41200",1,0.0667157124840667,0.0280508218904428,-2.79846374221186
"ZNF544",1,-0.146997722224478,0.0280755211021905,-2.79936916238952
"LOC642570",1,0.0467419358560877,0.0280868592602315,-2.79984928097915
"MGC34829",1,-0.0549372025583565,0.0280878480826744,-2.80000035539429
"LOC401720",1,-0.226249794284945,0.0281170683657618,-2.80104821523955
"LOC100133489",1,0.0458555214512266,0.0281361337522076,-2.80177293684641
"TCTN3",1,-0.0932361466558458,0.0281791036380395,-2.80325480265691
"HS.145985",1,-0.045310850107577,0.0281959442502405,-2.8041467849845
"LOC653857",1,-0.0255090642686273,0.0281959442502405,-2.8040727005452
"ZNF146",1,0.156272853498201,0.0281959442502405,-2.80412834925231
"EFCAB7",1,-0.183784323154931,0.0282013499031847,-2.80443742553777
"HS.516646",1,0.2462830535545,0.0282180035884877,-2.80508390027393
"HS.580251",1,-0.0575191743253471,0.0282180143913984,-2.80520372901693
"HS.35953",1,-0.0611383757185466,0.0282212348990368,-2.8054250685035
"PCP4L1",1,-0.0428124217180326,0.028227376890952,-2.80573876828042
"BIRC5",1,0.0567102142232256,0.0282274473781474,-2.80586043449153
"FAM12B",1,0.032513680049993,0.0282508405277161,-2.80671928281046
"LOC442421",1,-0.0977404765634446,0.0282812342456867,-2.80779845636031
"LOC646785",1,0.264084494426134,0.0282828073989036,-2.80796748817404
"LOC729255",1,0.245430252147005,0.0283094189502547,-2.80892627718362
"HS.547587",1,0.0555394550890238,0.0283205997123835,-2.80939806513859
"LOC728591",1,-0.0453906559295172,0.0283540805333906,-2.81057192540363
"GTDC1",1,-0.111080170789122,0.0284194795198456,-2.81285866065653
"RP9",1,0.2199743618983,0.0284194795198456,-2.81286670126636
"OCIAD1",1,0.117428534947823,0.0284209887708588,-2.81303336952126
"KPNB1",1,-0.228756373042202,0.028424771803252,-2.81327141216152
"LOC648982",1,0.0436340400443891,0.0284279457665472,-2.81349030107656
"TMX4",1,-0.332821431131455,0.0284398770128996,-2.8139840093971
"HS.545246",1,-0.046483671216154,0.0284441989170644,-2.81447719243185
"LOC651401",1,-0.052444949749594,0.0284441989170644,-2.814384787096
"LOC728635",1,0.163762787402404,0.0284441989170644,-2.81443064692905
"LRIG1",1,0.24571422298486,0.0284483267323977,-2.81496411748406
"STAT3",1,0.224929463294258,0.0284483267323977,-2.8149376206796
"YRDC",1,0.27289383501677,0.0284483267323977,-2.81483668754505
"EPAS1",1,0.302567497702539,0.0284646910686189,-2.81580697920251
"LOC221981",1,-0.046809837402745,0.0284646910686189,-2.81583459143023
"TRAPPC2L",1,-0.296211030964628,0.0284646910686189,-2.8156090857605
"SCAP",1,0.219709673118913,0.028505233824654,-2.81722379612821
"CREB3L2",1,0.219313181447657,0.0285097942043677,-2.81748558973118
"FOS",1,0.567033865175299,0.0285256293663353,-2.81810012082205
"LOC641844",1,-0.230880188934206,0.028531642017036,-2.8184071976838
"IQCG",1,0.165558289537245,0.0285363595518687,-2.81867371874256
"GSG1L",1,0.0419479894721908,0.0285467790184474,-2.8192374067882
"PTK9",1,0.0454582828430112,0.0285467790184474,-2.81922559733166
"LOC730050",1,0.090390853809704,0.0285828241251457,-2.82048234322255
"LOC644634",1,-0.0481637949081994,0.0285901039593671,-2.82087014180237
"RUSC1",1,-0.167075991672636,0.0285901039593671,-2.82094740010942
"LOC791120",1,0.247926644325227,0.0286163820112189,-2.82188604256583
"ORMDL2",1,0.0746183496562871,0.0286235911123625,-2.82222966682491
"MRPL54",1,-0.168628062487393,0.0286317111196944,-2.82260160352744
"LOC654106",1,0.0375413107409797,0.0286740635206985,-2.82403929363774
"FILIP1",1,-0.166345792567473,0.0286755201949611,-2.8243222317219
"MAP1LC3B",1,-0.191093392476406,0.0286755201949611,-2.82426379186436
"LOC653604",1,0.0366816206863909,0.0286936137348715,-2.82500380764023
"LOC653471",1,0.0477613742210643,0.0286985816673478,-2.82527703417894
"ANKRD27",1,-0.120397334813531,0.0287082522926544,-2.82581511130661
"HS.554084",1,0.0834634649179566,0.0287082522926544,-2.8257751092927
"GJD4",1,-0.0367571416201082,0.0287083487616616,-2.8259368241086
"C3ORF46",1,0.049546621535967,0.0287443100735462,-2.82740975560177
"MOBK1B",1,0.137815114502057,0.0287443100735462,-2.82721668945408
"NOTUM",1,0.0275990167534701,0.0287443100735462,-2.82731805618487
"HS.412361",1,0.119522461534649,0.0287544425145439,-2.82784283706728
"CYCS",1,-0.205144885457338,0.028757728694977,-2.82806342088471
"ALMS1",1,0.0992323590272779,0.0287596230188901,-2.82824080047121
"KCNJ14",1,-0.0255005939588369,0.0287745383413376,-2.82882196218983
"AP3S1",1,-0.304283392255172,0.0287828544145249,-2.82919833916388
"LOC100133895",1,0.174616589322978,0.028805802289565,-2.83002788641286
"DAGLA",1,-0.194899024349702,0.0288219449870984,-2.830764754064
"SLC29A1",1,-0.152220221227964,0.0288219449870984,-2.8307613364087
"CHSY1",1,0.229557984710668,0.0288279027581913,-2.83106765137219
"SNORD66",1,0.027871092647854,0.0288284336936333,-2.83132105565837
"WNT7B",1,-0.0345756506026076,0.0288284336936333,-2.83127118159039
"LOC643686",1,-0.0398390179114889,0.0288345164034593,-2.83162772569714
"SCRN3",1,-0.102245941206552,0.0288416873282577,-2.83196799728935
"SNORA5B",1,0.103698152271237,0.028843612189256,-2.83214596097297
"USP24",1,0.147394504413958,0.0288599239450182,-2.83276871500218
"EFHD1",1,0.314429262004012,0.0288870676441757,-2.83372571566229
"SLC13A2",1,-0.0384124102653596,0.0289190181730036,-2.834891804245
"SOX18",1,0.408254719467033,0.0289190181730036,-2.8349485313182
"C14ORF100",1,-0.231498729786663,0.028919505656107,-2.83508191074555
"PHRF1",1,0.198096029875376,0.0289518191350498,-2.83619636219728
"C4ORF12",1,0.0511303528780545,0.0290683593290811,-2.83989782974386
"TESSP5",1,0.0506035522950619,0.0290995020398322,-2.84097114426601
"CDH9",1,-0.103029011537187,0.029114761146582,-2.8415569664503
"TBC1D20",1,0.140800248711744,0.029121686202554,-2.84188732228943
"FGF2",1,0.265959548242737,0.029202020817059,-2.84466187175811
"SLC26A4",1,-0.236582494439641,0.029202020817059,-2.84469877777267
"TTTY14",1,0.0776620134177337,0.029202020817059,-2.84461058609331
"HS.225887",1,0.136935219703916,0.0292083685594343,-2.84524708741329
"HS.561575",1,0.0550700130058779,0.0292083685594343,-2.84509777856985
"NNT",1,-0.29619081245986,0.0292083685594343,-2.84518301192248
"SIRT5",1,-0.0668078078913377,0.0292194508959325,-2.84570351638515
"HTRA4",1,0.0665928082269724,0.0292276542377732,-2.84607195842839
"DUSP16",1,0.0922921247498873,0.0292352974310986,-2.84654646467542
"MFSD5",1,0.0942938511876585,0.0292352974310986,-2.84665936200404
"PCDH17",1,0.366969504753724,0.0292352974310986,-2.84647587730757
"FLJ20628",1,-0.196906984181498,0.02925007782432,-2.847228137247
"LOC648976",1,-0.0319940129802632,0.0292544935364082,-2.84759878794189
"RPRD1B",1,-0.136116313445427,0.0292544935364082,-2.84756046894221
"OPTC",1,-0.0378427792586482,0.0292674540425218,-2.8481117605044
"GALE",1,-0.0434350315843748,0.0293738209279588,-2.85149361502413
"LOC388524",1,0.159473525032283,0.0293738209279588,-2.85170047042535
"RSPH3",1,-0.190274051340292,0.0293738209279588,-2.8516394960204
"DKFZP434L187",1,0.039423828588272,0.0293990923596544,-2.85277941764511
"GAS6",1,0.153751800713295,0.0293990923596544,-2.8528209751916
"TGM1",1,0.0813975762105086,0.0293990923596544,-2.85272457506519
"FLJ45032",1,-0.0372061597543345,0.0294059921091371,-2.8531540498135
"LOC100128823",1,0.0394693280118164,0.0294059921091371,-2.85326593695258
"LOC642188",1,-0.0364247783202076,0.0294326268275199,-2.85427649444582
"LOC647527",1,0.0363216244824756,0.0294326268275199,-2.85430882249949
"INTS1",1,0.265899175671336,0.0294396020787671,-2.85481864260952
"LOC100130837",1,0.0840351495464011,0.0294396020787671,-2.85499122171106
"LOC100133047",1,0.0421417459427609,0.0294396020787671,-2.85489856393723
"LOC649613",1,0.0532471937974579,0.0294396020787671,-2.85469435238844
"CCDC27",1,0.0550447771089688,0.0294849761943933,-2.85648205751268
"HS.579479",1,0.0945777136554176,0.0295123370688405,-2.8574267188976
"LOC256483",1,-0.0621673705921282,0.0295167922466503,-2.85767899829657
"HS.584251",1,0.0565888582761733,0.0295311811406669,-2.85823118381652
"LOC728147",1,0.0565086206581711,0.0295487325823121,-2.85899620949961
"NDUFA11",1,-0.214958699827738,0.0295487325823121,-2.85895447258542
"LOC646106",1,0.0683963029689334,0.0295525405844036,-2.85922872872057
"ANKRD44",1,0.0395267091539449,0.0295629704867845,-2.85995974707549
"DIS3L",1,0.152885600660339,0.0295629704867845,-2.85966311249609
"EYA2",1,0.168413826652513,0.0295629704867845,-2.85980678569067
"SMAD5",1,0.0909947343121571,0.0295629704867845,-2.86001369147188
"PCDHA7",1,0.0201343806963816,0.0295679496266619,-2.86028138310509
"SLC3A1",1,0.0415788781906263,0.0295784109184048,-2.86071427630023
"XRCC2",1,0.349632917361664,0.0295956495650642,-2.86135120483946
"HS.291856",1,0.0354693307537488,0.0296153238722051,-2.86206112429927
"SLFN11",1,0.164161461163863,0.0296258928267463,-2.86249668805093
"PON3",1,0.202040505532032,0.0296712689367837,-2.86397844586617
"FAM174B",1,-0.211730713583625,0.0296821416265433,-2.86442945540432
"HS.512470",1,0.039492753542647,0.0296821416265433,-2.86453991648479
"HS.541237",1,0.0552408202617318,0.0296829600107294,-2.86468191292067
"GABRE",1,0.0360563803008134,0.0297047904830627,-2.86545464590704
"LOC641802",1,0.100875485987543,0.0297160712625734,-2.86591047634473
"CCL2",1,0.483561563652454,0.0297217662941836,-2.86635369150979
"CREBL1",1,0.192779423241672,0.0297217662941836,-2.86636387098861
"LOC646851",1,0.0789610296660461,0.0297217662941836,-2.86655066953479
"LOC653498",1,-0.0483244815376143,0.0297217662941836,-2.86654302790034
"PTPN13",1,0.176442013276354,0.0297252804662032,-2.86677335826006
"EGF",1,0.0769347135268204,0.0297264602585152,-2.866926024757
"C21ORF2",1,0.301994785546791,0.0297403971507941,-2.86746109293767
"LOC645336",1,-0.0323365209232325,0.0297422685516782,-2.86775167598943
"PRDM6",1,-0.0508349992539472,0.0297422685516782,-2.86763502230911
"ZNF641",1,0.211245046213208,0.0297444253767501,-2.86793353529952
"C2ORF3",1,0.0623221850006042,0.0297694496350975,-2.86880029781551
"LOC729346",1,-0.0900533798733205,0.0298048660419009,-2.86997721724618
"ANXA5",1,0.307046672760588,0.0298325008348635,-2.87095420277936
"CXORF64",1,-0.0722844138410679,0.0298325008348635,-2.87114612504704
"HS.156568",1,0.0376246883056544,0.0298325008348635,-2.87115467640247
"HS.512276",1,-0.0942901827449356,0.0298355581733132,-2.87136313374432
"HS.21856",1,0.0619080014531308,0.0298358734598667,-2.87148965957387
"OPA3",1,0.238769588393682,0.0298743362961388,-2.87275494057396
"MUDENG",1,-0.134953656468595,0.0298903875594948,-2.87335072675724
"GABPB2",1,0.223452667954092,0.0299558003936196,-2.87541593987887
"CXCL5",1,-0.0568853997585039,0.0299641658669125,-2.8757818053369
"LOC100130070",1,0.279326915729531,0.0299958745306817,-2.87684135018562
"LSM12",1,-0.0600548330823161,0.0300146515919145,-2.87751600933113
"HS.344872",1,-0.0546729939084933,0.030017826677073,-2.87772725348614
"SNORA37",1,0.12968190233513,0.0300420521365916,-2.87856308343276
"E2F6",1,0.10874767615489,0.0300508145187474,-2.87893989998147
"BNIP1",1,-0.0763591962411647,0.030111463670043,-2.88085338990164
"SLC30A7",1,0.167537661040365,0.0301387273427525,-2.88177670432707
"LOC100130840",1,-0.0303484167906944,0.0301435995005427,-2.8820376280049
"LOC642374",1,-0.0692235332844229,0.0301458145496537,-2.88221997889593
"LOC642243",1,0.0560948894441626,0.030158299580753,-2.88270578202138
"LOC391025",1,-0.0461877956278931,0.0302431274154146,-2.88532521504639
"SLC19A2",1,0.144795826638286,0.0302483386174509,-2.88559554463289
"CHD3",1,0.0469200537387087,0.0302570346235962,-2.88596844921845
"LOC642863",1,-0.0529468298727052,0.0303162161141914,-2.88782613678381
"LOC643011",1,0.276882261327189,0.0303176576559254,-2.88798526832634
"LOC729835",1,0.0351148846325806,0.030321839689212,-2.8882749886443
"PNMA5",1,-0.154771743193822,0.030321839689212,-2.88834164304903
"BCYRN1",1,0.124957096505604,0.0303379802834485,-2.88893246407256
"PMCHL1",1,0.0782143057693743,0.0303464416465854,-2.88929760228667
"XPO5",1,0.0921222923954268,0.030355867866958,-2.88969096909475
"LRRC38",1,-0.0513514122309582,0.0303849751641584,-2.89066143997072
"GALNT11",1,-0.211648213887278,0.0303855545181155,-2.89079508078828
"LOC347475",1,0.0527967514494661,0.0304844150073065,-2.89386682267653
"LOC728026",1,0.27620999043048,0.0304844150073065,-2.89403849213362
"LOC730232",1,0.0298168634958307,0.0304844150073065,-2.89392856037243
"OR5M3",1,0.0436424259742294,0.0304899445193686,-2.89431663614772
"RCN2",1,-0.380591997296088,0.0304940819645666,-2.89455407132575
"SETDB2",1,0.208090406790941,0.0304978580455381,-2.89478091919435
"LOC100132784",1,0.113203496958431,0.030509295118048,-2.89523143402176
"TMOD3",1,0.0508423460723355,0.030523821354416,-2.89577195459392
"HS.58896",1,0.112415329384817,0.0305285222235226,-2.8960256254359
"C17ORF56",1,0.0867189978741596,0.0305356638870836,-2.89635313848365
"PSAP",1,-0.114366476922754,0.0305356638870836,-2.89646693027864
"LOC391703",1,0.0913170865496493,0.0305839718025379,-2.89799137137155
"HS.403213",1,0.0417711374594454,0.0306483558648265,-2.89998081685618
"DNER",1,-0.387444653653022,0.0306645214754626,-2.90056687694896
"LOC648189",1,-0.0968240207560243,0.0306747004479503,-2.90097886544977
"HSPA4",1,0.187427683303939,0.0306823642951417,-2.90131773354457
"LOC100130092",1,0.118775449731146,0.0306829795888579,-2.90145195974729
"ASH1L",1,-0.0982496822226722,0.0306849301260245,-2.90162492516674
"RNF5P1",1,-0.245280269757352,0.0306932660193954,-2.90198316856984
"SC4MOL",1,-0.243073474821118,0.0307095876412735,-2.90257294661731
"EID2B",1,0.223378756248644,0.0307170390387074,-2.90290531349035
"ZNF165",1,-0.0861753495160702,0.0307221675243501,-2.9031702763195
"C17ORF47",1,0.0359633489760824,0.0307228504634903,-2.90380150772186
